zona,tendencia,edad,sexo,aprobacion_presidencial,word,peso
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,conflictos,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,congreso,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,contrario,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,conveniencia,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,corresponden,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,corrupto,1.5310000000000001
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,credibilidad,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,cumple,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,cumplidos,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,cumplir,1.54484
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,decadencia,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,decision,1.5310000000000001
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,deficiencia,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,deficis,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,definida,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,delincuencia,2.2386
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,derecha,3.8254799999999998
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,derechos,2.12332
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,desarrollado,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,desmendro,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,despido,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,desproteccion,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,devilidades,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,dinero,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,disminuyendo,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,economia,6.0502400000000005
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,edad,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,educacion,2.2386
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,eleccion,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,elecciones,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,empleo,1.42956
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,empresariado,3.1214
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,empresas,2.28416
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,enconomico,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,endeuda,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,entrada,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,equipo,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,escaso,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,estancamiento,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,estilo,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,ests,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,estudiantes,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,etc,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,fachos,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,falsas,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,falta,4.446
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,faltaba,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,favor,1.5904
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,favorable,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,favorece,1.48896
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,fiscalia,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,flujo,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,forma,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,formo,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,fuegos,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,generales,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,gestion,5.14328
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,gobierno,6.7163200000000005
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,gusta,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,gustado,2.12332
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,habian,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,habló,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,harta,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,hospital,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,humanos,1.42956
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,ideales,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,imagen,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,imaginese,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,impacto,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,incompatibilidad,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,independiente,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,indiferencia,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,ineficiencia,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,información,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,ingreso,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,inmigracion,2.28064
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,instalacion,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,interes,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,intereses,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,juvenil,2.22476
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,laboral,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,laborales,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,ladron,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,lenta,1.5310000000000001
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,lentitud,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,leyes,2.28416
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,libertad,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,limeite,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,linea,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,litio,1.64628
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,llama,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,llego,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,logistica,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,luz,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,madre,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,mala,4.30604
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,malas,1.5904
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,malo,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,mandando,1.5310000000000001
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,mandatos,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,manejando,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,manejo,4.66272
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,manipulador,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,mapuche,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,media,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,medidas,1.48896
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,memoria,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,mentiras,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,mentiroso,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,millonrioa,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,minimos,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,ministro,2.87648
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,mire,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,motiviarian,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,muchcos,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,mueve,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,nacionales,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,necesita,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,neoliberal,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,netamente,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,ninfun,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,ningun,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,nivel,1.4716
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,ños,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,objetivo,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,onda,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,onu,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,opinion,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,oral,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,palabras,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,parale,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,particular,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,partido,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,pasando,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,pasos,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,payaso,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,pencionado,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,permite,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,persona,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,personal,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,pesima,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,piensa,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,piñera,1.38752
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,planes,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,poblacion,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,pobre,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,podido,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,polilusta,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,politica,16.35416
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,político,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,presentado,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,presidente,1.48896
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,privado,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,privilegiada,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,problema,2.93236
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,problemas,1.38752
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,programa,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,promesas,3.92692
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,provocado,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,proyecto,1.42956
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,publicacomo,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,publicas,2.3856
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,publico,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,publicos,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,puchuncavi,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,pueblo,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,puesto,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,quintero,1.5310000000000001
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,quitado,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,rapido,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,realidad,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,reduccion,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,referente,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,reformas,3.61228
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,regional,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,reprimir,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,resumen,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,retroceso,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,riquezas,1.5904
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,robaron,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,rodea,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,salario,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,salieron,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,salir,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,salud,5.17096
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,sebastian,1.38752
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,sector,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,seguridad,2.32268
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,siento,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,sierta,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,siguen,1.5310000000000001
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,simberguensura,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,sobervia,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,social,2.34004
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,sociales,2.12332
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,socioeconomico,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,solcioan,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,solucion,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,subsecretario,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,sucedió,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,sueldos,1.54484
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,super,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,tendencia,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,terminos,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,tien,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,tomado,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,transnacionales,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,trato,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,tributaria,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,ultimamente,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,ultimos,1.5904
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,unico,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,unidos,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,utilizado,0.69376
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,vas,1.70216
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,venta,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,veo,3.7102
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,vision,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,visto,0.7358
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,vs,0.85108
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,vuelca,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,yarrogancia,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Hombre,Desaprueba,yendo,0.7952
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,99,0.8733
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,activa,0.8733
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,actual,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,agradan,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,asesores,0.8733
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,bachelet,2.36447
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,beneficios,0.8733
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,cambio,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,conectividad,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,contingencia,0.8733
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,continua,0.8733
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,continuida,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,economia,2.57844
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,educacion,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,empleo,0.89102
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,enfacis,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,forma,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,gestion,1.68742
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,gratuidad,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,gusta,1.70514
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,importa,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,inmigracion,1.70514
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,manejado,0.89102
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,manejando,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,micheol,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,modificando,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,negociacion,0.73623
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,notando,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,pensado,0.73623
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,personas,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,planes,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,porqre,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,preocupado,0.8733
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,preocupando,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,presidenta,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,problemas,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,reformas,1.62824
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,salud,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,seguridad,0.81412
Santiago,Centro Izquierda / Izquierda,35-54,Mujer,Aprueba,sociales,0.8733
